date,ticker,sector,title,url,publisher,text_raw,trading_date,mapping_status,calendar_days_forward,probability_positive,probability_negative,probability_neutral,finbert_score,finbert_label,vader_compound,vader_label,label_agreement,opposite_sign,neutral_non_neutral,year,sample_purpose,sampling_stratum,selection_rule,validation_status,student_label,student_confidence,student_notes,student_reviewed_by
2022-01-19,SBUX,Consumer,My 3 Favorite Dividend Stocks to Buy in 2022,https://www.nasdaq.com/articles/my-3-favorite-dividend-stocks-to-buy-in-2022,,My 3 Favorite Dividend Stocks to Buy in 2022,2022-01-19,same_trading_day,0,0.048810563981533,0.0150761697441339,0.9361132383346558,0.0337343942373991,neutral,0.4588,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-01-05,INTC,Tech,My Top 3 Dividend Stocks to Buy for 2023!,https://www.nasdaq.com/articles/my-top-3-dividend-stocks-to-buy-for-2023,,My Top 3 Dividend Stocks to Buy for 2023!,2023-01-05,same_trading_day,0,0.0838137418031692,0.0138496682047843,0.902336597442627,0.0699640735983848,neutral,0.2714,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-01-14,ABT,Healthcare,My Top 3 Large-Cap Stocks to Own in 2021,https://www.nasdaq.com/articles/my-top-3-large-cap-stocks-to-own-in-2021-2021-01-14,,My Top 3 Large-Cap Stocks to Own in 2021,2021-01-14,same_trading_day,0,0.1143116652965545,0.0104410052299499,0.8752473592758179,0.1038706600666046,neutral,0.2023,positive,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-11-21,CMCSA,Comm,Nasdaq’s Hidden Deals: 3 Value Stocks to Buy Before the Rebound,https://www.nasdaq.com/articles/nasdaqs-hidden-deals%3A-3-value-stocks-to-buy-before-the-rebound,,Nasdaq’s Hidden Deals: 3 Value Stocks to Buy Before the Rebound,2023-11-21,same_trading_day,0,0.0340880565345287,0.0275719687342643,0.9383399486541748,0.0065160878002643,neutral,0.34,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-05-14,T,Comm,Netflix Kicks Off Robert Downey Jr.'s 'Sweet Tooth' Project With an 8-Episode Order,https://www.nasdaq.com/articles/netflix-kicks-off-robert-downey-jr.s-sweet-tooth-project-with-an-8-episode-order-2020-05,,Netflix Kicks Off Robert Downey Jr.'s 'Sweet Tooth' Project With an 8-Episode Order,2020-05-14,same_trading_day,0,0.2116654962301254,0.0806943997740745,0.7076401114463806,0.1309710964560508,neutral,0.4588,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-10-18,WMT,Consumer,"New Mexico presses opioid case vs Walgreens after settling with Walmart, Kroger",https://www.nasdaq.com/articles/new-mexico-presses-opioid-case-vs-walgreens-after-settling-with-walmart-kroger,,"New Mexico presses opioid case vs Walgreens after settling with Walmart, Kroger",2022-10-18,same_trading_day,0,0.1152053102850914,0.521001398563385,0.3637932240962982,-0.4057960882782936,negative,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-10-04,NKE,Consumer,"Nike Beat Expectations in Q1, but There Are 3 Red Flags Investors Shouldn't Ignore",https://www.nasdaq.com/articles/nike-beat-expectations-in-q1-but-there-are-3-red-flags-investors-shouldnt-ignore,,"Nike Beat Expectations in Q1, but There Are 3 Red Flags Investors Shouldn't Ignore",2023-10-04,same_trading_day,0,0.0852153971791267,0.3400290608406067,0.5747555494308472,-0.2548136636614799,neutral,0.395,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-12-11,NKE,Consumer,"Nike Has a 27% Upside Potential, New Analyst Says",https://www.nasdaq.com/articles/nike-has-a-27-upside-potential-new-analyst-says-2020-12-11,,"Nike Has a 27% Upside Potential, New Analyst Says",2020-12-11,same_trading_day,0,0.9240366220474244,0.0211211219429969,0.0548422038555145,0.9029155001044272,positive,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-06-16,NUE,Materials,Nucor Keeps Putting Its Windfall Profits to Good Use,https://www.nasdaq.com/articles/nucor-keeps-putting-its-windfall-profits-to-good-use,,Nucor Keeps Putting Its Windfall Profits to Good Use,2022-06-16,same_trading_day,0,0.4793873429298401,0.0213181376457214,0.4992944896221161,0.4580692052841186,neutral,0.7003,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-11-18,NVDA,Tech,Nvidia Challenger in the Making? A Look Into Arm's First Post-IPO Earnings,https://www.nasdaq.com/articles/nvidia-challenger-in-the-making-a-look-into-arms-first-post-ipo-earnings,,Nvidia Challenger in the Making? A Look Into Arm's First Post-IPO Earnings,2023-11-20,next_trading_day,2,0.0540082938969135,0.0162103231996297,0.9297813177108764,0.0377979706972837,neutral,0.128,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-07-07,SLB,Energy,"Petrobras (PBR), SLB Sign a Five-Year Digitalization Contract",https://www.nasdaq.com/articles/petrobras-pbr-slb-sign-a-five-year-digitalization-contract,,"Petrobras (PBR), SLB Sign a Five-Year Digitalization Contract",2023-07-07,same_trading_day,0,0.7181751728057861,0.0078823771327734,0.2739424407482147,0.7102927956730127,positive,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-10,AMD,Tech,"Pre-Market Most Active for Feb 10, 2022 : IRNT, TWTR, BBD, WFC, JPM, C, AMD, SQQQ, TQQQ, DDOG, HBAN, DCFC",https://www.nasdaq.com/articles/pre-market-most-active-for-feb-10-2022-%3A-irnt-twtr-bbd-wfc-jpm-c-amd-sqqq-tqqq-ddog-hban,,"Pre-Market Most Active for Feb 10, 2022 : IRNT, TWTR, BBD, WFC, JPM, C, AMD, SQQQ, TQQQ, DDOG, HBAN, DCFC",2022-02-10,same_trading_day,0,0.0281738229095935,0.0195538084954023,0.9522724747657776,0.0086200144141912,neutral,0.4576,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-07-01,CCI,RealEstate,"Pre-Market Most Active for Jul 1, 2021 : DIDI, MRIN, NIO, AEG, XPEV, SQQQ, GRUB, TRUE, CPOP, QQQ, ISOS, CCIV",https://www.nasdaq.com/articles/pre-market-most-active-for-jul-1-2021-%3A-didi-mrin-nio-aeg-xpev-sqqq-grub-true-cpop-qqq,,"Pre-Market Most Active for Jul 1, 2021 : DIDI, MRIN, NIO, AEG, XPEV, SQQQ, GRUB, TRUE, CPOP, QQQ, ISOS, CCIV",2021-07-01,same_trading_day,0,0.0342618636786937,0.0160102639347314,0.9497278332710266,0.0182515997439622,neutral,0.7598,positive,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-04-30,PSA,RealEstate,Public Storage Q1 adjusted earnings Beat Estimates,https://www.nasdaq.com/articles/public-storage-q1-adjusted-earnings-beat-estimates-2020-04-30,,Public Storage Q1 adjusted earnings Beat Estimates,2020-04-30,same_trading_day,0,0.7709072232246399,0.1773731559514999,0.0517195500433445,0.59353406727314,positive,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-09-14,GE,Industrials,Raytheon CEO sees some Pratt & Whitney engine deliveries slipping into next year,https://www.nasdaq.com/articles/raytheon-ceo-sees-some-pratt-whitney-engine-deliveries-slipping-into-next-year,,Raytheon CEO sees some Pratt & Whitney engine deliveries slipping into next year,2022-09-14,same_trading_day,0,0.8287689685821533,0.1005176976323127,0.0707133337855339,0.7282512709498405,positive,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-08-04,O,RealEstate,Realty Income Posts a Mixed Q2,https://www.nasdaq.com/articles/realty-income-posts-a-mixed-q2-2020-08-05,,Realty Income Posts a Mixed Q2,2020-08-04,same_trading_day,0,0.0473470985889434,0.9388251304626464,0.0138277504593133,-0.891478031873703,negative,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-09-10,GE,Industrials,S.Africa's Transnet considers lifting Chinese engine contract suspension,https://www.nasdaq.com/articles/s.africas-transnet-considers-lifting-chinese-engine-contract-suspension-2020-09-10,,S.Africa's Transnet considers lifting Chinese engine contract suspension,2020-09-10,same_trading_day,0,0.1877986192703247,0.4682809114456177,0.3439204692840576,-0.2804822921752929,negative,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-10,XOM,Energy,"SDY, ZSL: Big ETF Outflows",https://www.nasdaq.com/articles/sdy-zsl%3A-big-etf-outflows,,"SDY, ZSL: Big ETF Outflows",2022-02-10,same_trading_day,0,0.2857077121734619,0.6213107109069824,0.0929815992712974,-0.3356029987335205,negative,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-09-08,AEP,Utilities,"SPLV, DTE, AEP, AEE: Large Outflows Detected at ETF",https://www.nasdaq.com/articles/splv-dte-aep-aee%3A-large-outflows-detected-at-etf,,"SPLV, DTE, AEP, AEE: Large Outflows Detected at ETF",2022-09-08,same_trading_day,0,0.1306175589561462,0.6110730767250061,0.25830939412117,-0.4804555177688598,negative,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-03-23,KO,Consumer,"Samsara is an IoT, Big Data, and AI Triple Threat",https://www.nasdaq.com/articles/samsara-is-an-iot-big-data-and-ai-triple-threat,,"Samsara is an IoT, Big Data, and AI Triple Threat",2023-03-23,same_trading_day,0,0.0476851984858512,0.0269649941474199,0.9253498315811156,0.0207202043384313,neutral,-0.5267,negative,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-03-14,XOM,Energy,Should Vanguard Mega Cap Value ETF (MGV) Be on Your Investing Radar?,https://www.nasdaq.com/articles/should-vanguard-mega-cap-value-etf-mgv-be-on-your-investing-radar-6,,Should Vanguard Mega Cap Value ETF (MGV) Be on Your Investing Radar?,2023-03-14,same_trading_day,0,0.0772909522056579,0.0147455539554357,0.9079635739326476,0.0625453982502222,neutral,0.34,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-23,AMD,Tech,Should You Invest in the First Trust NASDAQ100Technology Sector ETF (QTEC)?,https://www.nasdaq.com/articles/should-you-invest-in-the-first-trust-nasdaq100technology-sector-etf-qtec-0,,Should You Invest in the First Trust NASDAQ100Technology Sector ETF (QTEC)?,2022-02-23,same_trading_day,0,0.1032563298940658,0.0084910718724131,0.8882526159286499,0.0947652580216527,neutral,0.5106,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-03-01,OXY,Energy,Should You Invest in the Invesco Dynamic Energy Exploration & Production ETF (PXE)?,https://www.nasdaq.com/articles/should-you-invest-in-the-invesco-dynamic-energy-exploration-production-etf-pxe,,Should You Invest in the Invesco Dynamic Energy Exploration & Production ETF (PXE)?,2022-03-01,same_trading_day,0,0.0723516047000885,0.0098404278978705,0.9178079962730408,0.0625111768022179,neutral,0.6808,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-06-26,BA,Industrials,Spirit AeroSystems extends Boeing 737 furloughs through August 14,https://www.nasdaq.com/articles/spirit-aerosystems-extends-boeing-737-furloughs-through-august-14-2020-06-26,,Spirit AeroSystems extends Boeing 737 furloughs through August 14,2020-06-26,same_trading_day,0,0.0495452731847763,0.1353865414857864,0.815068244934082,-0.0858412683010101,neutral,0.296,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-10-27,V,Financials,Square Bought $50 Million Worth of Bitcoin: What Does it Mean to Investors?,https://www.nasdaq.com/articles/square-bought-%2450-million-worth-of-bitcoin%3A-what-does-it-mean-to-investors-2020-10-27,,Square Bought $50 Million Worth of Bitcoin: What Does it Mean to Investors?,2020-10-27,same_trading_day,0,0.0441041179001331,0.0291985161602497,0.9266974329948424,0.0149056017398834,neutral,0.2263,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-04-27,SBUX,Consumer,Starbucks Falls After Hours on Q2 Results,https://www.nasdaq.com/articles/starbucks-falls-after-hours-on-q2-results-2021-04-28,,Starbucks Falls After Hours on Q2 Results,2021-04-27,same_trading_day,0,0.0112288407981395,0.9587615132331848,0.0300096832215785,-0.9475326724350452,negative,0.0,neutral,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-01-17,USB,Financials,State Street (STT) Q4 Earnings Top Estimates on Cost Savings,http://www.zacks.com/stock/news/722452/state-street-stt-q4-earnings-top-estimates-on-cost-savings?cid=CS-BENZ-FT-analyst_blog|earnings_article-722452,Zacks,State Street (STT) Q4 Earnings Top Estimates on Cost Savings,2020-01-17,same_trading_day,0,0.0616686604917049,0.0757582858204841,0.8625730276107788,-0.0140896253287792,neutral,0.2023,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-02-07,PLD,RealEstate,State Street Increases Position in Prologis (PLD),https://www.nasdaq.com/articles/state-street-increases-position-in-prologis-pld,,State Street Increases Position in Prologis (PLD),2023-02-07,same_trading_day,0,0.90202134847641,0.0257112346589565,0.0722674876451492,0.8763101138174534,positive,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-03-02,CMCSA,Comm,Streaming Fatigue Makes This Growth Stock a Screaming Buy Right Now,https://www.nasdaq.com/articles/streaming-fatigue-makes-this-growth-stock-a-screaming-buy-right-now,,Streaming Fatigue Makes This Growth Stock a Screaming Buy Right Now,2023-03-02,same_trading_day,0,0.1602642983198166,0.0718395486474037,0.7678961157798767,0.0884247496724128,neutral,-0.25,negative,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-08-04,GILD,Healthcare,Sun Pharma latest to sell COVID-19 drug favipiravir in India,https://www.nasdaq.com/articles/sun-pharma-latest-to-sell-covid-19-drug-favipiravir-in-india-2020-08-04,,Sun Pharma latest to sell COVID-19 drug favipiravir in India,2020-08-04,same_trading_day,0,0.6226349472999573,0.0098415948450565,0.3675235509872436,0.6127933524549007,positive,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-02-03,CAT,Industrials,"Surprise, Surprise: Stocks Wearing Their Rally Hats Despite China Market Tanking",https://www.benzinga.com/news/earnings/20/02/15236843/surprise-surprise-stocks-wearing-their-rally-hats-despite-china-market-tanking,JJ Kinahan,"Surprise, Surprise: Stocks Wearing Their Rally Hats Despite China Market Tanking",2020-02-03,same_trading_day,0,0.1974773108959198,0.2585354149341583,0.5439872741699219,-0.0610581040382385,neutral,0.4939,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-11-23,WMT,Consumer,Target vs. Walmart Stock: Which Is the Better Bear Market Buy?,https://www.nasdaq.com/articles/target-vs.-walmart-stock%3A-which-is-the-better-bear-market-buy,,Target vs. Walmart Stock: Which Is the Better Bear Market Buy?,2022-11-23,same_trading_day,0,0.047193206846714,0.0331760346889495,0.919630765914917,0.0140171721577644,neutral,0.4404,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-05-01,DIS,Consumer,Tech Sector Shows its Earnings Power,http://www.zacks.com/commentary/911940/tech-sector-shows-its-earnings-power?cid=CS-BENZ-FT-earnings_preview-911940,Zacks,Tech Sector Shows its Earnings Power,2020-05-01,same_trading_day,0,0.8195907473564148,0.0261393673717975,0.1542698740959167,0.7934513799846172,positive,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-26,PLD,RealEstate,The 1 REIT I Really Want to Own in 2022,https://www.nasdaq.com/articles/the-1-reit-i-really-want-to-own-in-2022,,The 1 REIT I Really Want to Own in 2022,2022-02-28,next_trading_day,2,0.05746715888381,0.0117263961583375,0.9308063983917236,0.0457407627254724,neutral,0.1513,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-07-06,DUK,Utilities,The 3 Best Defensive Stocks to Buy Now (and Never Sell),https://www.nasdaq.com/articles/the-3-best-defensive-stocks-to-buy-now-and-never-sell,,The 3 Best Defensive Stocks to Buy Now (and Never Sell),2023-07-06,same_trading_day,0,0.0779276639223098,0.0215431842952966,0.900529146194458,0.0563844796270132,neutral,0.6486,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-05-15,AMD,Tech,The 7 Best Long-Term Stocks to Buy Now,https://www.nasdaq.com/articles/the-7-best-long-term-stocks-to-buy-now,,The 7 Best Long-Term Stocks to Buy Now,2022-05-16,next_trading_day,1,0.1061229556798935,0.0193348247557878,0.874542236328125,0.0867881309241056,neutral,0.6369,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-04-20,MS,Financials,The Biggest U.S. Banks Aren't Facing SVB-Like Liquidity Crisis After All,https://www.nasdaq.com/articles/the-biggest-u.s.-banks-arent-facing-svb-like-liquidity-crisis-after-all,,The Biggest U.S. Banks Aren't Facing SVB-Like Liquidity Crisis After All,2023-04-20,same_trading_day,0,0.096759982407093,0.2186069786548614,0.6846330165863037,-0.1218469962477684,neutral,-0.6249,negative,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-03-30,T,Comm,The Smartest Stocks to Buy With $300 on the Dip,https://www.nasdaq.com/articles/the-smartest-stocks-to-buy-with-%24300-on-the-dip,,The Smartest Stocks to Buy With $300 on the Dip,2022-03-30,same_trading_day,0,0.2002096176147461,0.0192065201699733,0.780583918094635,0.1810030974447727,neutral,0.6124,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-01-04,ABBV,Healthcare,These 2 Cheap Dividend Stocks Yield More Than 3% -- and They Beat the Market Last Year,https://www.nasdaq.com/articles/these-2-cheap-dividend-stocks-yield-more-than-3-and-they-beat-the-market-last-year,,These 2 Cheap Dividend Stocks Yield More Than 3% -- and They Beat the Market Last Year,2023-01-04,same_trading_day,0,0.8914541006088257,0.0110563272610306,0.0974896624684333,0.880397773347795,positive,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-03-30,CMCSA,Comm,These 2 Media Stocks Have Dropped Close to 50% -- Time to Buy?,https://www.nasdaq.com/articles/these-2-media-stocks-have-dropped-close-to-50-time-to-buy-2021-03-30,,These 2 Media Stocks Have Dropped Close to 50% -- Time to Buy?,2021-03-30,same_trading_day,0,0.0109010757878422,0.94296795129776,0.0461310036480426,-0.9320668755099176,negative,0.0,neutral,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-11-26,GILD,Healthcare,"This Biotech Is Up 1,500% This Year. Can It Make You Rich in 2021?",https://www.nasdaq.com/articles/this-biotech-is-up-1500-this-year.-can-it-make-you-rich-in-2021-2020-11-26,,"This Biotech Is Up 1,500% This Year. Can It Make You Rich in 2021?",2020-11-27,next_trading_day,1,0.4045953452587127,0.0105648962780833,0.5848397016525269,0.3940304489806294,neutral,0.5574,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-03-31,D,Utilities,Top ETF Stories of First Quarter,http://www.zacks.com/stock/news/847274/top-etf-stories-of-first-quarter?cid=CS-BENZ-FT-etf_news_and_commentary-847274,Zacks,Top ETF Stories of First Quarter,2020-03-31,same_trading_day,0,0.0360172502696514,0.059428296983242,0.9045544266700744,-0.0234110467135906,neutral,0.2023,positive,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-06-17,NUE,Materials,Top Stocks To Invest In Now? 3 Inflation Stocks For Your Watchlist,https://www.nasdaq.com/articles/top-stocks-to-invest-in-now-3-inflation-stocks-for-your-watchlist-2021-06-17,,Top Stocks To Invest In Now? 3 Inflation Stocks For Your Watchlist,2021-06-17,same_trading_day,0,0.0352190993726253,0.0214873906224966,0.9432934522628784,0.0137317087501287,neutral,0.2023,positive,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-07-10,XOM,Energy,TotalEnergies (TTE) & Sonatrach to Promote Renewables Usage,https://www.nasdaq.com/articles/totalenergies-tte-sonatrach-to-promote-renewables-usage,,TotalEnergies (TTE) & Sonatrach to Promote Renewables Usage,2023-07-10,same_trading_day,0,0.200446680188179,0.0066264593042433,0.7929268479347229,0.1938202208839357,neutral,0.3818,positive,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-02-15,GILD,Healthcare,Tracking Gilead's 4 Big Stories and a Lawsuit in 2022,https://www.nasdaq.com/articles/tracking-gileads-4-big-stories-and-a-lawsuit-in-2022,,Tracking Gilead's 4 Big Stories and a Lawsuit in 2022,2022-02-15,same_trading_day,0,0.0316284149885177,0.0592299103736877,0.9091416597366332,-0.0276014953851699,neutral,-0.2263,negative,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-05-23,NUE,Materials,U.S. Steel (X) Closes Financing of $240M for Big River 2,https://www.nasdaq.com/articles/u.s.-steel-x-closes-financing-of-%24240m-for-big-river-2,,U.S. Steel (X) Closes Financing of $240M for Big River 2,2023-05-23,same_trading_day,0,0.6480128765106201,0.0112657165154814,0.34072145819664,0.6367471599951386,positive,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-01-28,CMCSA,Comm,U.S. appeals court will not block California net neutrality law,https://www.nasdaq.com/articles/u.s.-appeals-court-will-not-block-california-net-neutrality-law,,U.S. appeals court will not block California net neutrality law,2022-01-28,same_trading_day,0,0.0471967905759811,0.1884058564901352,0.764397382736206,-0.141209065914154,neutral,0.3412,positive,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-04-25,COP,Energy,U.S. ditches Trump-era policies for Arctic Alaska oil reserve,https://www.nasdaq.com/articles/u.s.-ditches-trump-era-policies-for-arctic-alaska-oil-reserve,,U.S. ditches Trump-era policies for Arctic Alaska oil reserve,2022-04-25,same_trading_day,0,0.0241537764668464,0.8891912698745728,0.0866549760103225,-0.8650374934077263,negative,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-03-31,ABT,Healthcare,U.S. okays Abbott's rapid COVID-19 test for at-home screenings in those without symptoms,https://www.nasdaq.com/articles/u.s.-okays-abbotts-rapid-covid-19-test-for-at-home-screenings-in-those-without-symptoms,,U.S. okays Abbott's rapid COVID-19 test for at-home screenings in those without symptoms,2021-03-31,same_trading_day,0,0.3861247599124908,0.031298454850912,0.5825768113136292,0.3548263050615787,neutral,0.4767,positive,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2022-04-26,GILD,Healthcare,U.S. to widen COVID antiviral pill distribution,https://www.nasdaq.com/articles/u.s.-to-widen-covid-antiviral-pill-distribution,,U.S. to widen COVID antiviral pill distribution,2022-04-26,same_trading_day,0,0.8788910508155823,0.0176572147756814,0.1034517213702201,0.8612338360399008,positive,0.0,neutral,False,False,True,2022,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2020-01-29,SBUX,Consumer,UPDATE: Stephens & Co On Starbucks Also Notes 'comps in both the Americas and International get noticeably harder in the back half of FY20.',https://www.benzinga.com/analyst-ratings/analyst-color/20/01/15209776/update-stephens-co-on-starbucks-also-notes-comps-in-both-the-americas-and-internati,Benzinga Newsdesk,UPDATE: Stephens & Co On Starbucks Also Notes 'comps in both the Americas and International get noticeably harder in the back half of FY20.',2020-01-29,same_trading_day,0,0.0368996635079383,0.9464839696884156,0.0166163314133882,-0.9095843061804773,negative,0.0,neutral,False,False,True,2020,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2023-01-31,UPS,Industrials,"UPS Q4 Profit Beats Market; Sees Weak Revenues, Margin In FY23; Plans Dividend, $5 Bln Buyback",https://www.nasdaq.com/articles/ups-q4-profit-beats-market-sees-weak-revenues-margin-in-fy23-plans-dividend-%245-bln-buyback,,"UPS Q4 Profit Beats Market; Sees Weak Revenues, Margin In FY23; Plans Dividend, $5 Bln Buyback",2023-01-31,same_trading_day,0,0.0143724707886576,0.964375615119934,0.02125184237957,-0.9500031443312764,negative,0.0,neutral,False,False,True,2023,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
2021-06-09,UPS,Industrials,UPS' Revenue Could Cross $100 Billion by 2023,https://www.nasdaq.com/articles/ups-revenue-could-cross-%24100-billion-by-2023-2021-06-09,,UPS' Revenue Could Cross $100 Billion by 2023,2021-06-09,same_trading_day,0,0.6670035123825073,0.0079106520861387,0.3250857889652252,0.6590928602963686,positive,0.0,neutral,False,False,True,2021,descriptive_disagreement_audit,neutral_non_neutral,seed=5547; simple random sample from distinct-title label disagreements,pending student review,,,,
